codigo_interno,nome,codigo_barras,preco,estoque,categoria,ativo
12500,"BISC BONO 90G MORANGO","7891000376959",3,0,"mercearia",1
11156,"BISC BONO RECH 126 TORTA LIMAO NESTLE","7891000305317",3.25,0,"mercearia",1
17621,"BISC BONOBON 95G CHOC","7802225640770",5.8,0,"mercearia",1
14646,"BISC BRANDINI 350G AGUIA","7896005223604",5.25,0,"mercearia",1
6225,"BISC CAPRICCHE 108G RECH CEBOLA/SALSA","7898657830698",4.25,0,"mercearia",1
6226,"BISC CAPRICCHE 108G RECH PIZZA","7898657830735",4.25,0,"mercearia",1
6326,"BISC CAPRICCHE 27G RECH CEBOLA/SALSA","7898657830681",1.25,0,"mercearia",1
6325,"BISC CAPRICCHE 27G RECH PIZZA","7898657830728",1.25,0,"mercearia",1
3783,"BISC CAPRICCHE 300G ROSCA CHOCOLATE","7898954857916",6.87,0,"mercearia",1
18525,"BISC CAPRICCHE 300G ROSCA LEITE","7898954857923",6.87,0,"mercearia",1
18826,"BISC CAPRICCHE 30G MAMMA ORIG","7898657832395",5.75,0,"mercearia",1
14357,"BISC CAPRICCHE 350G C CRACK GERGELIM","7898657830988",5.95,0,"mercearia",1
9642,"BISC CAPRICCHE 350G C CRACK SHOW","7898657830964",5.95,0,"mercearia",1
10928,"BISC CAPRICCHE 350G MAMMA INTEGRAL","7898657830971",7.5,0,"mercearia",1
3388,"BISC CAPRICCHE 400G CREAM CRACK SHOW","7898954857787",4.99,0,"mercearia",1
5287,"BISC CAPRICCHE 400G CREAM CRACK SHOW","7898954857015",5.5,0,"mercearia",1
3537,"BISC CAPRICCHE 400G MARIA / AGUA","7898657830292",4.95,0,"mercearia",1
3257,"BISC CAPRICCHE 420G CREAM CRACK INTEGRAL CAPRISSIMA","7898954857022",4.99,0,"mercearia",1
8662,"BISC CAPRICCHE CERELICIA 110G LEITE/CEREAIS","7898954857978",2.5,0,"mercearia",1
6218,"BISC CAPRICH 110G AMANTEIGADO LEITE","7898954857299",2.75,0,"mercearia",1
765,"BISC CAPRICH 120G WAF BLACK","7898954857657",2,0,"mercearia",1
4612,"BISC CAPRICH 300G BROA MILHO","7898657830087",4.51,0,"mercearia",1
4613,"BISC CAPRICH 300G ROSC COCO","7898954857930",4.44,0,"mercearia",1
12441,"BISC CAPRICH 80G CHOC","7898657830322",2.6,0,"mercearia",1
9199,"BISC CAPRICH 80G FUTUR WEFER BLACK","7898657830353",1.75,0,"mercearia",1
12440,"BISC CAPRICH 80G LARANJA","7898657830629",2,0,"mercearia",1
3606,"BISC CAPRICHE 120G WAF BRIGADEIRO","7898954857121",2,0,"mercearia",1
5058,"BISC CAPRICHE 120G WAF MOR","7898954857114",2,0,"mercearia",1
2736,"BISC CAPRICHE 120G WAFER CHOCOLATE","7898954857107",2,0,"mercearia",1
1295,"BISC CAPRICHE 150G CHAMPANHE","7898954857411",9.98,0,"mercearia",1
1289,"BISC CAPRICHE 60G COOKIES BAUNILHA FUTURINHO","7898954857794",3.22,0,"mercearia",1
773,"BISC CAPRICHE 60G COOKIES BLACK","7898954857770",2,0,"mercearia",1
4056,"BISC CAPRICHE 90G WAF CHOKOLISSIMO FUTURINHO","7898954857558",1.9,0,"mercearia",1
4026,"BISC CAPRICHE 90G WAF TORT LIMAO FUTURINHO","7898657830230",1.9,0,"mercearia",1
3235,"BISC CAPRICHE 90G WAFER CHOKOLISSIMO TRUFA","7898954857565",1.9,0,"mercearia",1
19984,"BISC CAPRICHO 312G MARIA TRAD","7898657831008",6.9,0,"mercearia",1
14072,"BISC CASEIRO OLHO BOI UND GOIABINHA  M.LOPES/O.SOGRA/SORTIDOS","169230",0.5,0,"mercearia",1
2807,"BISC CASEIRO POTE M.LOPES/O.SOGRA/SORTIDOS","6624",6.22,0,"mercearia",1
19091,"BISC CIPAN 300G COQUINHO","7897353903279",4.95,0,"mercearia",1
8590,"BISC CL GOLD CLASS 138G CLASSICO","7891152800555",3.95,0,"mercearia",1
19635,"BISC CL SOCIAL 106 RECHEADA QUEIJO/TOMATE","7622210661609",6.9,0,"mercearia",1
8657,"BISC CL SOCIAL 144G BACON/PROVOLONE","7622210568847",4.5,0,"mercearia",1
16163,"BISC CL SOCIAL 144G CEBOLA","7622210568816",4.5,0,"mercearia",1
3398,"BISC CL SOCIAL 144G INTEGRAL","7622300992293",5.5,0,"mercearia",1
1176,"BISC CL SOCIAL 144G ORIGINAL","7622300990701",6.9,0,"mercearia",1
8545,"BISC CL SOCIAL 144G PIZZA","7622210641151",5.5,0,"mercearia",1
16164,"BISC CL SOCIAL 144G PRESUNTO","7622210641632",5.5,0,"mercearia",1
8551,"BISC CL SOCIAL 144G QUEIJO","7622210644534",5.5,0,"mercearia",1
13235,"BISC CL SOCIAL 24G ORIGINAL","7622300990732",1,0,"mercearia",1
9375,"BISC CL SOCIAL 288G ORIGINAL","7622300990749",10.9,0,"mercearia",1
1996,"BISC CLASSIC 140G CHOC NESTLE","7891000089194",4.57,0,"mercearia",1
11590,"BISC CLASSIC 60G COCKIE NESTLE","7891000247648",3.22,0,"mercearia",1
12443,"BISC CLASSIC 60G COCKIE NESTLE","7891000339596",3,0,"mercearia",1
9222,"BISC CLASSIC WAF 110G NESTLE","7891000077948",3.75,0,"mercearia",1
18963,"BISC DELICATA 138G VIARELA ORIG","7896213004989",5.22,0,"mercearia",1
15951,"BISC EDPA 40G BEIJO MOCA","7898955169032",1.5,0,"mercearia",1
14603,"BISC ESTRELA 307G MAIZENA TRAD","7896264671055",6.7,0,"mercearia",1
18059,"BISC ESTRELA 307G MARIA TRADICIONAL","7896264671079",6.5,0,"mercearia",1
17703,"BISC ESTRELA 350G AG SAL","7896264670607",6.77,0,"mercearia",1
4707,"BISC ESTRELA 350G C CRACK TRAD","7896264670577",6.38,0,"mercearia",1
8592,"BISC ESTRELA 400G BOLACHITA","7896264601434",10.22,0,"mercearia",1
1164,"BISC ESTRELA 400G CREAM CRACK TRAD","7896264601182",3.9,0,"mercearia",1
7836,"BISC ESTRELA 400G ROSCA CHOC","7896264601793",4.95,0,"mercearia",1
8589,"BISC ESTRELA 400G SALGADO","7896264601304",5.99,0,"mercearia",1
18060,"BISC ESTRELA WAF 80G CHOC","7896264670690",2.38,0,"mercearia",1
18061,"BISC ESTRELA WAF 80G MOR","7896264670706",2.38,0,"mercearia",1
9200,"BISC FORTAL350G CC TOSTADINHA","7891152801514",5.69,0,"mercearia",1
9578,"BISC FORTALEZA 350G C CRACK LEGITIMO","7891152801446",4.99,0,"mercearia",1
18318,"BISC FORTALEZA 350G MAISENA TRAD","7891152801507",8.95,0,"mercearia",1
9731,"BISC FORTALEZA 350G MARIA TRAD","7891152801583",8.95,0,"mercearia",1
5992,"BISC FORTALEZA 400G C CRACK LEGITIMO","7891152321197",4.9,0,"mercearia",1
1165,"BISC FORTALEZA 400G CREAM CRACK TOSTADINHA","7891152800661",5.25,0,"mercearia",1
5613,"BISC FORTALEZA 400G MARIA TRAD","7891152321166",5.75,0,"mercearia",1
2610,"BISC FUTURIN 130G RECH BEM CASADO","7898954857466",1.75,0,"mercearia",1
2612,"BISC FUTURIN 130G RECH BLACK","7898954857459",2.38,0,"mercearia",1
174,"BISC FUTURIN 130G RECH CHOC","7898954857206",2.38,0,"mercearia",1
3254,"BISC FUTURIN 35G WAF BLACK CAPRICHE","7898954857664",0.75,0,"mercearia",1
1200,"BISC FUTURIN 35G WAF CHOC CAPRICHE","7898954857343",0.75,0,"mercearia",1
4626,"BISC FUTURIN 35G WAF LAR CAPRICHE","7898954857381",0.75,0,"mercearia",1
9198,"BISC FUTURIN 80G WAF BRIGADEIRO","7898657830346",2.6,0,"mercearia",1
774,"BISC FUTURINHO 130G RECH PASSITOS","7898954857404",1.82,0,"mercearia",1
182,"BISC FUTURINHO 60G COOKIES CHOC","7898954857824",2,0,"mercearia",1
752,"BISC FUTURINHO 60G COOKIES FESTA","7898657830063",1.92,0,"mercearia",1
775,"BISC FUTURINHO 60G RECH CHOC CAPRICHE","7898954857169",1,0,"mercearia",1
2236,"BISC FUTURINHO 60G RECH FLOCOS","7898954857190",0.95,0,"mercearia",1
763,"BISC FUTURINHO 60G RECHEADO BEMCASADO","7898954857442",0.97,0,"mercearia",1
764,"BISC FUTURINHO 60G RECHEADO BLACK","7898954857435",0.97,0,"mercearia",1
2818,"BISC FUTURINHO 60G RECHEADO BRIGADEIRO","7898954857183",0.85,0,"mercearia",1
10096,"BISC GALAK 110G WAF CROC BCO","7891000329245",4.22,0,"mercearia",1
16178,"BISC GALAK 110G WAF NESTLE","7891000372548",3.88,0,"mercearia",1
17873,"BISC GALO 112G REC CHOC SHOW","7896022204891",2.99,0,"mercearia",1
17942,"BISC GALO CREAM CRACKER 360G TRAD","7896022207014",5.49,0,"mercearia",1
2118,"BISC GAROTO 110G WAF CHOCOLATE","7891000286890",2.22,0,"mercearia",1
6704,"BISC GAROTO 130G CHOC BCO AO LEITE","7891000255322",2.9,0,"mercearia",1
1614,"BISC GAROTO 130G CHOCOLA AO LEITE","7891000255285",2.9,0,"mercearia",1
15109,"BISC GAROTO 60G COOKIES CARIBE","7891000402894",3.22,0,"mercearia",1
15108,"BISC GAROTO 60G COOKIES CROCANTE","7891000402856",3.22,0,"mercearia",1
18872,"BISC GAROTO 78G BISCUIT CHOCOLATE","7891000402931",7.5,0,"mercearia",1
9454,"BISC HERSHEYS 102G WAF AO LEITE","7899970400674",4.5,0,"mercearia",1
8654,"BISC HERSHEYS 102G WAF COOKIES CREME","7899970400681",5,0,"mercearia",1
6237,"BISC HILEIA 100G ROSC CHOC","7896382500305",2.5,0,"mercearia",1
1196,"BISC HILEIA 100G ROSC COCO","7896382500329",2.74,0,"mercearia",1
1197,"BISC HILEIA 100G ROSC LEITE","7896382500312",1.75,0,"mercearia",1
13521,"BISC HILEIA 100G WAF BRIG","7896382505775",3.5,0,"mercearia",1
13207,"BISC HILEIA 100G WAF CHOCOLATE","7896382505768",3.5,0,"mercearia",1
12625,"BISC HILEIA 110G RECH BRIGADEIRO","7896382505744",2.67,0,"mercearia",1
14022,"BISC HILEIA 110G RECH CHOC","7896382505713",2.6,0,"mercearia",1
13264,"BISC HILEIA 110G RECH M NEGRA","7896382505737",2.6,0,"mercearia",1
12825,"BISC HILEIA 110G RECH MORANGO","7896382505720",2.75,0,"mercearia",1
753,"BISC HILEIA 115G WAF BRIGADEIRO","7896382504853",3.5,0,"mercearia",1
5057,"BISC HILEIA 115G WAF MORANGO","7896382504822",3.5,0,"mercearia",1
2735,"BISC HILEIA 120G WAF BEIJINHO","7896382504846",2.07,0,"mercearia",1
3614,"BISC HILEIA 120G WAF CHOCOLATE","7896382504815",3.75,0,"mercearia",1
766,"BISC HILEIA 120G WAF M NEGRA","7896382504839",3.22,0,"mercearia",1
1189,"BISC HILEIA 130G REC CHOCOLATE","7896382502521",2.79,0,"mercearia",1
5191,"BISC HILEIA 130G REC MASC NEGRA","7896382502552",3.22,0,"mercearia",1
762,"BISC HILEIA 130G RECH BRIGADEIRO","7896382502590",3,0,"mercearia",1
770,"BISC HILEIA 130G RECHEADO MORANGO","7896382502507",3,0,"mercearia",1
1500,"BISC HILEIA 200G BISCOITITOS MINI TRAD","7896382504570",3.99,0,"mercearia",1
16175,"BISC HILEIA 300G DELICIA AG SAL","7896382505881",5.71,0,"mercearia",1
15557,"BISC HILEIA 300G GOSTOSA EXTRA","7896382505898",5,0,"mercearia",1
17205,"BISC HILEIA 300G LEITE EXTRA","7896382505904",6.5,0,"mercearia",1
16479,"BISC HILEIA 300G ROSC CHOC","7896382505683",4.49,0,"mercearia",1
14461,"BISC HILEIA 300G ROSC COCO","7896382505690",5.5,0,"mercearia",1
14462,"BISC HILEIA 300G ROSC LEITE","7896382505676",4.75,0,"mercearia",1
12269,"BISC HILEIA 360G C CRACK CROCANTE","7896382505584",4.95,0,"mercearia",1
12268,"BISC HILEIA 360G MAIZENA","7896382505607",6,0,"mercearia",1
13942,"BISC HILEIA 360G MARIA CHOC","7896382505621",7.22,0,"mercearia",1
13941,"BISC HILEIA 360G MARIA COCO","7896382505614",7.22,0,"mercearia",1
16451,"BISC HILEIA 360G MARIA LARANJA","7896382505638",7.22,0,"mercearia",1
12270,"BISC HILEIA 360G MARIA TRAD","7896382505591",5.75,0,"mercearia",1
1166,"BISC HILEIA 400G C CRACK CROCANTE","7896382504624",5.99,0,"mercearia",1
1174,"BISC HILEIA 400G CHOCOLATE EXTRA","7896382504532",5.99,0,"mercearia",1
406,"BISC HILEIA 400G DELICIA","7896382501630",7.22,0,"mercearia",1
1171,"BISC HILEIA 400G GOSTOSA EXTRA","7896382501623",7.75,0,"mercearia",1
1173,"BISC HILEIA 400G LEITE EXTRA","7896382501647",9.7,0,"mercearia",1
1169,"BISC HILEIA 400G MAIZENA","7896382504709",7.9,0,"mercearia",1
11152,"BISC HILEIA 400G MARIA COCO","7896382504686",8.75,0,"mercearia",1
1170,"BISC HILEIA 400G MARIA TRAD","7896382504662",7.99,0,"mercearia",1
188,"BISC HILEIA 400G ROSC CHOC","7896382502125",8.99,0,"mercearia",1
1182,"BISC HILEIA 400G ROSC COCO","7896382501654",8.99,0,"mercearia",1
1181,"BISC HILEIA 400G ROSC LEITE","7896382502132",8.39,0,"mercearia",1
15333,"BISC HILEIA 40G RECH BRIGADEIRO","7896382506109",1.22,0,"mercearia",1
15315,"BISC HILEIA 40G RECH CHOC","7896382506130",1,0,"mercearia",1
16278,"BISC HILEIA 40G RECH MASC NEGRA","7896382506116",1.29,0,"mercearia",1
16520,"BISC HILEIA 40G RECH MORANGO","7896382506123",1.29,0,"mercearia",1
1194,"BISC HILEIA 60G RECH BRIGAD","7896382502606",1.5,0,"mercearia",1
1192,"BISC HILEIA 60G RECH CHOC","7896382502538",1.3,0,"mercearia",1
6977,"BISC HILEIA 60G RECH M NEGRA","7896382502569",1.3,0,"mercearia",1
4280,"BISC HILEIA 60G RECH MORANGO","7896382502514",1.3,0,"mercearia",1
1193,"BISC HILEIA 70G KICKS CHOC BICHINHOS","7896382505003",1.68,0,"mercearia",1
777,"BISC HILEIA 70G ZOOKICKS LEITE","7896382504990",1.75,0,"mercearia",1
15973,"BISC HILEIA 80G RECH BRIG","7896382506147",2.22,0,"mercearia",1
15314,"BISC HILEIA 80G RECH CHOC","7896382506178",2.22,0,"mercearia",1
15974,"BISC HILEIA 80G RECH MASC NEGRA","7896382506154",2.22,0,"mercearia",1
15975,"BISC HILEIA 80G RECH MORANGO","7896382506161",2.5,0,"mercearia",1
8208,"BISC ITAMARATI WEFER 110G OBSES","7891340302946",2.75,0,"mercearia",1
8243,"BISC ITAMARATY 110G WEFER BRIGADEIRO","7891340317131",2.75,0,"mercearia",1
8840,"BISC ITAMARATY 110G WEFER F NEGRA","7891340302618",2.75,0,"mercearia",1
11824,"BISC JUCURUTU 250G AMANTEIGADO","7898908220551",6.22,0,"mercearia",1
11823,"BISC JUCURUTU 250G KI DELICIA","7898908222210",6.22,0,"mercearia",1
8314,"BISC LACTA COOKIES 80G CHOC","7622210754714",4.5,0,"mercearia",1
10082,"BISC LEAL 110G REC CHOCOLATE","7896382505393",2,0,"mercearia",1
10083,"BISC LEAL 110G REC MORANGO","7896382505386",2,0,"mercearia",1
10080,"BISC LEAL 360G C CRACK CROCANTE","7896382505423",4.22,0,"mercearia",1
10807,"BISC LEAL 360G MARIA TRAD","7896382505430",4.99,0,"mercearia",1
5375,"BISC LEAL 400G C CRACK CROCANTE","7896382504631",3.5,0,"mercearia",1
8491,"BISC LEAL 400G MARIA TRAD","7896382504952",5.75,0,"mercearia",1
11420,"BISC LEAL REC 60G CHOC","7896382505041",1.39,0,"mercearia",1
11421,"BISC LEAL REC 60G MORANGO","7896382505058",1.39,0,"mercearia",1
19879,"BISC LEAL REC 80G MORANGO","40141605412",2.5,0,"mercearia",1
14868,"BISC LIANE 330G MAIZENA","7896080862149",6.5,0,"mercearia",1
14869,"BISC LIANE 330G VREAM CRACKER","7896080870144",4.75,0,"mercearia",1
14864,"BISC LIANE WAFER 90G BRIGADEIRO","7896080880310",2.75,0,"mercearia",1
14863,"BISC LIANE WAFER 90G FRUTAS VERMELHAS","7896080880365",2.75,0,"mercearia",1
14865,"BISC LIANE WAFER 90G MORANGO","7896080880303",2.75,0,"mercearia",1
13520,"BISC LOOK 55G ATREV ITAMARATY","7891340303615",3.39,0,"mercearia",1
8394,"BISC LOOK 55G CHOC ITAMARATY","7891340303233",3.22,0,"mercearia",1
17575,"BISC LOOK 55G COOK ITAMARATY","7891340365392",3.39,0,"mercearia",1
12718,"BISC LOOK 55G DC LEITE CANUDO","7891340303431",3.5,0,"mercearia",1
18143,"BISC LOOK 55G MOR ITAMARATY","7891340303332",3.22,0,"mercearia",1
8317,"BISC M LEVE 100G POLV PETA","7898110842008",5.75,0,"mercearia",1
18502,"BISC MABEL 300G ROSC COCO","7896071030007",4.95,0,"mercearia",1
17435,"BISC MABEL 350G ROSC BANANA/CANELA","7896071030038",6.22,0,"mercearia",1
12472,"BISC MABEL 350G ROSC COCO","7896071025133",5.75,0,"mercearia",1
14272,"BISC MABEL 350G ROSC LEITE","7896071025058",5.75,0,"mercearia",1
319,"BISC MANINH 40G ROSC AMARELA","7898402870276",3,0,"mercearia",1
1202,"BISC MANINHOS 100G PETA POLVILHO","7898402870207",6.22,0,"mercearia",1
635,"BISC MANINHOS 40G BEIJO MOCA","7898402870146",2,0,"mercearia",1
791,"BISC MANINHOS 40G BEIJO MOCA","7898402870269",1.5,0,"mercearia",1
792,"BISC MANINHOS 40G PACIENCIA","7898402870337",1.5,0,"mercearia",1
1223,"BISC MANINHOS 40G PACIENCIA","7898402870016",2,0,"mercearia",1
1201,"BISC MANINHOS 50G PETA POLVILHO","7898402870191",3.22,0,"mercearia",1
6088,"BISC MANINHOS 50G ROSC BC POLVILHO","7898402870238",3,0,"mercearia",1
1222,"BISC MANINHOS 60G BROA","7898402870344",2,0,"mercearia",1
1221,"BISC MANINHOS 70G BROA","7898402870184",2.75,0,"mercearia",1
636,"BISC MANINHOS 80G BEIJ MOCA","7898402870153",3.75,0,"mercearia",1
19642,"BISC MARILAN 140G MAIZENA MINI","7896003740325",3.87,0,"mercearia",1
14645,"BISC MARILAN 140G TORTINHA MARACUJA","7896003738896",3.75,0,"mercearia",1
13325,"BISC MARILAN 150G CHAMPANHE","7896003737578",12.95,0,"mercearia",1
19476,"BISC MARILAN 160G P STOP QUEIJO","7896003739459",4.47,0,"mercearia",1
2063,"BISC MARILAN 160G TORTINHA CHOC","7896003702057",2.98,0,"mercearia",1
2057,"BISC MARILAN 160G TORTINHA MARACUJA","7896003702200",2.72,0,"mercearia",1
16612,"BISC MARILAN 170G MAIZENA","7896003738506",4.25,0,"mercearia",1
16276,"BISC MARILAN 250G SALG SORT","7896003738445",3.5,0,"mercearia",1
18144,"BISC MARILAN 300G CC PREMIUM","7896003738452",5.89,0,"mercearia",1
18230,"BISC MARILAN 30G MAIZ MINI","7896003706093",1.65,0,"mercearia",1
7317,"BISC MARILAN 350G CREAM CRAK","7896003738629",5.11,0,"mercearia",1
18705,"BISC MARILAN 350G LEITE","7896003738582",7.95,0,"mercearia",1
15426,"BISC MARILAN 350G MAUZENA","7896003738520",7.99,0,"mercearia",1
13111,"BISC MARILAN 365G CC INTEGRAL","7896003738667",7.25,0,"mercearia",1
1172,"BISC MARILAN 400G C CRACK TOSTADINHA","7896003703030",5.5,0,"mercearia",1
12528,"BISC MARILAN 400G SALG SORT","7896003703719",8.5,0,"mercearia",1
4480,"BISC MARILAN MINI 350G","7896003705164",5.95,0,"mercearia",1
17578,"BISC MARILAN REC 140G BAUNY TORTINHA","7896003738858",3.75,0,"mercearia",1
17579,"BISC MARILAN REC 140G BOMBOM TORTINHA","7896003738872",4.38,0,"mercearia",1
12118,"BISC MARILAN REC 140G CHOC TORTINHA","7896003738797",4.38,0,"mercearia",1
12117,"BISC MARILAN REC 140G LIMAO TORTINHA","7896003738834",4.22,0,"mercearia",1
12399,"BISC MARILAN REC 140G MOR TORTINHA","7896003738810",4.38,0,"mercearia",1
12397,"BISC MARILAN REC 80G CHOC","7896003739299",2.22,0,"mercearia",1
12398,"BISC MARILAN REC 80G MORANGO","7896003739305",2.22,0,"mercearia",1
12853,"BISC MARILAN REC 80G PATROL CHOC","7896003739312",2.5,0,"mercearia",1
5390,"BISC MARILAN ROSCA 400G COCO","7896003703658",4.5,0,"mercearia",1
19180,"BISC MARILAN TEEN 30G BAUNY","7896003737455",2.22,0,"mercearia",1
12120,"BISC MARILAN TEEN 30G CHOC","7896003711905",2.22,0,"mercearia",1
19181,"BISC MARILAN TEEN 30G CHOC BCO","7896003711912",2.22,0,"mercearia",1
19179,"BISC MARILAN TEEN 30G MOR","7896003740158",2.22,0,"mercearia",1
20168,"BISC MARILAN TEENS 37G BAUNY","7896003739893",2.38,0,"mercearia",1
20167,"BISC MARILAN TEENS 37G CHOC","7896003737349",2.38,0,"mercearia",1
19996,"BISC MARILAN WAF 70G BRIGADEIRO","7896003740578",2.25,0,"mercearia",1
19995,"BISC MARILAN WAF 70G CHOC","7896003740585",2.25,0,"mercearia",1
14748,"BISC MARILAN WAF 80G LIMAO","7896003737523",2.5,0,"mercearia",1
12116,"BISC MARILAN WAF 80G MORANGO","7896003737530",2.29,0,"mercearia",1
3769,"BISC MARIZA 180G CHAMPANHE","7896369614667",7.41,0,"mercearia",1
8343,"BISC MICOS 300G ROSC CHOC","7896245709241",5.22,0,"mercearia",1
7917,"BISC MICOS 300G ROSC COCO","7896245709227",5.75,0,"mercearia",1
10274,"BISC MICOS 300G ROSC LEITE","7896245709234",4.99,0,"mercearia",1
1253,"BISC MICOS 350G ROSC COCO","7896245705540",4.49,0,"mercearia",1
9475,"BISC MICOS 600G ROSC COCO","7896245709531",7.25,0,"mercearia",1
5558,"BISC MICOS 78G WAF BRIGADEIRO","7896245708848",2.25,0,"mercearia",1
9035,"BISC MICOS 78G WAF CHOC BCO","7896245708817",2.22,0,"mercearia",1
5249,"BISC MICOS 78G WAF CHOCOLATE","7896245708800",2.5,0,"mercearia",1
16506,"BISC MICOS 78G WAF LIMAO","7896245708831",2.5,0,"mercearia",1
9226,"BISC MICOS 78G WAF MORANGO","7896245708824",2.5,0,"mercearia",1
14851,"BISC MICOS 90G ROSC CHOC","7896245705816",2,0,"mercearia",1
17717,"BISC MICOS 90G ROSC COCO","7896245705793",2,0,"mercearia",1
14525,"BISC MICOS 90G ROSC LEITE","7896245705809",2,0,"mercearia",1
1997,"BISC MOCA 140G CHOC NESTLE","7891000089255",4.5,0,"mercearia",1
11593,"BISC NEGRESCO 100G CHOCOL","7891000377130",2.99,0,"mercearia",1
7272,"BISC NEGRESCO 100G CROCRANTE","7891000345658",2.75,0,"mercearia",1
7273,"BISC NEGRESCO 100G ECLIPSE","7891000345849",3,0,"mercearia",1
11592,"BISC NEGRESCO 100G LIMAO  SICILIANO","7891000367810",3.22,0,"mercearia",1
10004,"BISC NEGRESCO 110G WAF CROCRANTE","7891000077962",4.84,0,"mercearia",1
4770,"BISC NEGRESCO 140G ECLIPSE NESTLE","7891000086216",2.75,0,"mercearia",1
189,"BISC NEGRESCO 140G NESTLE","7891000023808",2.5,0,"mercearia",1
19895,"BISC NEGRESCO 57G FININHO","7891000357972",2.5,0,"mercearia",1
19970,"BISC NEGRESCO 57G FININHO CHOC","7891000304877",2.5,0,"mercearia",1
1191,"BISC NEGRESCO 60G COCKIE NESTLE","7891000247624",3.22,0,"mercearia",1
11594,"BISC NEGRESCO 90G CHOCOL","7891000376768",3.22,0,"mercearia",1
19894,"BISC NEGRESCO 90G LIMAO SILICIANO","7891000377055",3.22,0,"mercearia",1
11946,"BISC NEGRESCO 90G NESTLE MORANGO","7891000376805",3,0,"mercearia",1
10291,"BISC NESCAU 110G WAF NESTLE","7891000364253",4.89,0,"mercearia",1
2609,"BISC NESCAU 140G REC NESTLE","7891000089279",5.5,0,"mercearia",1
15879,"BISC NESCAU 60G COCKIE NESTLE","7891000339558",2.39,0,"mercearia",1
6224,"BISC NESFIT 126G INTEG NESTLE","7891000068458",3.5,0,"mercearia",1
19413,"BISC NESFIT 140G MAC/CANEL NESTLE","7891000289747",4.22,0,"mercearia",1
4671,"BISC NESFIT 160G BAN/CAN/AVEIA NESTLE","7891000304839",3.75,0,"mercearia",1
4760,"BISC NESFIT 160G CACA/CEREAL NESTLE","7891000304556",3.99,0,"mercearia",1
14487,"BISC NESFIT 160G CACAU/AVELA NESTLE","7891000289709",4.22,0,"mercearia",1
6976,"BISC NESFIT 160G LAR/CEN NESTLE","7891000304754",4.22,0,"mercearia",1
4761,"BISC NESFIT 160G MOR/CEREAL NESTLE","7891000304594",3.5,0,"mercearia",1
6975,"BISC NESFIT126G M CER NESTLE","7891000068441",3.28,0,"mercearia",1
5392,"BISC NESTLE BONO 100G D LEITE","7891000316641",2.75,0,"mercearia",1
9221,"BISC NESTLE BONO WEFER 110G ALPINO","7891000285541",3.5,0,"mercearia",1
12442,"BISC NESTLE BONO WEFER 110G MORANGO","7891000373262",4.89,0,"mercearia",1
8941,"BISC NESTLE S LUIZ 130G CHOCOLATE","7891000287231",2.5,0,"mercearia",1
8942,"BISC NESTLE S LUIZ 130G MORANGO","7891000287194",2.5,0,"mercearia",1
12409,"BISC NIKKO 40G B MOCA","7898708260016",1.22,0,"mercearia",1
12814,"BISC NIKKO 40G PACIENCIA","7898708260023",1.22,0,"mercearia",1
12408,"BISC NIKKO 40G PETA AMAR POLVILHO","7898708260153",2,0,"mercearia",1
12407,"BISC NIKKO 40G PETA BCA POLVILHO","7898708260054",2.22,0,"mercearia",1
12405,"BISC NIKKO 40G ROSC AMARELA","7898708260009",2,0,"mercearia",1
12406,"BISC NIKKO 40G ROSC BCA","7898708260030",1.75,0,"mercearia",1
11788,"BISC NIKKO PACIENC/B MOCA","1085",1.22,0,"mercearia",1
11787,"BISC NIKKO POLVILH/ROSCA","1084",3.22,0,"mercearia",1
1186,"BISC OBLE OBLA 100G WAFER CHOCOLATE","7897047000307",2,0,"mercearia",1
17496,"BISC OLHO BOI GOIABA 370G POTE","7898955169339",18.9,0,"mercearia",1
17497,"BISC OLHO BOI GOIABA UND","9339",0.5,0,"mercearia",1
15438,"BISC OREO 036G CHOC ORIGINAL","7622300830083",2,0,"mercearia",1
8517,"BISC OREO 144G CHOCOLATE ORIGINAL","7622300830090",6.22,0,"mercearia",1
11645,"BISC OREO 270G CHOCOLATE ORIGINAL","7622210565938",9.99,0,"mercearia",1
15407,"BISC OREO 36G CHOC VANDINHA","7622300873455",1.6,0,"mercearia",1
9249,"BISC OREO 3X90G ORIG KIT","7622210794765",9.99,0,"mercearia",1
15162,"BISC OREO 4X36G CHOC","7622300873509",6.5,0,"mercearia",1
5866,"BISC OREO 90G CHOCOLATE","7622300873554",4.7,0,"mercearia",1
16165,"BISC OREO 90G COCA COLA","7622210534026",3.22,0,"mercearia",1
5834,"BISC OREO 90G MILKSHAKE","7622300989408",4.7,0,"mercearia",1
5833,"BISC OREO 90G ORIGINAL","7622300830151",4.7,0,"mercearia",1
17363,"BISC OREO MINI 35G TRAD","7622210933454",2.85,0,"mercearia",1
13996,"BISC P ALEGRE 150G CHAMPANHE","7898950172150",9.5,0,"mercearia",1
9677,"BISC P STOP 162G ORIGINAL","7896003706536",5.22,0,"mercearia",1
18276,"BISC P STOP 22G ORIGINAL","7896003739398",1,0,"mercearia",1
18275,"BISC P STOP 22GX06 ORIGINAL","740059",4.5,0,"mercearia",1
